file,href
Arts-Based Interventions to Enhance the Quality of Life and Cognition of the Elderly with Mild Cognitive Impairment,https://api.elsevier.com/content/abstract/scopus_id/85164460803
Reflection on Sepha Phrai: A Story of Commoners in the City of Bangkok,https://api.elsevier.com/content/abstract/scopus_id/85164457697
Defining a Meṇḍaka Question in the Questions of Milinda and Its Commentarial Texts,https://api.elsevier.com/content/abstract/scopus_id/85164457092
Spatio-Temporal PM2.5 Forecasting in Thailand Using Encoder-Decoder Networks,https://api.elsevier.com/content/abstract/scopus_id/85164408354
Role of Anxiety in Willingness to Communicate in the Jordanian EFL Context,https://api.elsevier.com/content/abstract/scopus_id/85164405594
Work-Related Musculoskeletal Disorders Among Farmers in the Southeast Asia Region: A Systematic Review,https://api.elsevier.com/content/abstract/scopus_id/85164370277
POST OCCUPANCY ASSESSMENT COMPARATIVE ANALYSIS TOWARDS SUSTAINABLE TOWNSHIP DEVELOPMENT,https://api.elsevier.com/content/abstract/scopus_id/85164336677
"Intravenous lidocaine bolus for reducing nefopam-induced venous pain: A randomized, intrasubject comparison trial",https://api.elsevier.com/content/abstract/scopus_id/85164310923
"Effect of variations in Ni-W molar ratio on the microstructure, mechanical properties and tribology of electrodeposited Ni-W/diamond composite coatings",https://api.elsevier.com/content/abstract/scopus_id/85164291576
Real Time Map Matching for Low Frequency GPS Data Based on Machine Learning Technology,https://api.elsevier.com/content/abstract/scopus_id/85164290114
Load Balancing in Multi Depot Pickup and Delivery Problem with Ant Colony Optimization,https://api.elsevier.com/content/abstract/scopus_id/85164275930
"Molecular phylogeny of the snorkel snail Rhiostoma housei, a species complex from Thailand with descriptions of three new species",https://api.elsevier.com/content/abstract/scopus_id/85164273526
Pivoting to protein: the immunogenicity and safety of protein-based NVX-CoV2373 as a heterologous booster for inactivated and viral vector COVID-19 vaccines,https://api.elsevier.com/content/abstract/scopus_id/85164270417
Preparation of Chitin Nanofibers from Shrimp Shell Waste by Partial Deacetylation and Mechanical Treatment,https://api.elsevier.com/content/abstract/scopus_id/85164269530
Characterization of Native COMPASS Complex in Urothelial Carcinoma Cells by Size Exclusion Chromatography,https://api.elsevier.com/content/abstract/scopus_id/85164248115
Adsorption of Cu(II) and Zn(II) onto Activated Carbon from Oil Palm Empty Fruit Bunch Prepared by Two-Step Acid Treatment and Microwave-Assisted Pyrolysis,https://api.elsevier.com/content/abstract/scopus_id/85164219930
Recreating the microscopic direct access Draf 2a frontal sinusotomy in the endoscopic era and comparison to an angled instrument approach,https://api.elsevier.com/content/abstract/scopus_id/85164206626
Pharmacokinetic disposition of marbofloxacin after intramuscular administration in estuarine crocodiles (Crocodylus porosus),https://api.elsevier.com/content/abstract/scopus_id/85164184414
An overview of parasitic co-infections in tilapia culture,https://api.elsevier.com/content/abstract/scopus_id/85164174163
Contribution of phenolics to the antioxidant potential of propolis from Tetragonula laeviceps and Tetragonula pegdeni and its correlation to the dominant plant sources in different regions in Thailand,https://api.elsevier.com/content/abstract/scopus_id/85164169348
A global experience-sampling method study of well-being during times of crisis: The CoCo project,https://api.elsevier.com/content/abstract/scopus_id/85164146346
Spinal displacement during thoracic manipulative therapy in mechanical neck pain patients: an observational study,https://api.elsevier.com/content/abstract/scopus_id/85164115935
"Correction to: The clinical efficacy of the allogenic demineralized dentin matrix graft for implant placement: a systematic review (Oral and Maxillofacial Surgery, (2023), 10.1007/s10006-023-01170-6)",https://api.elsevier.com/content/abstract/scopus_id/85164114323
Common pathomechanism of migraine and depression,https://api.elsevier.com/content/abstract/scopus_id/85164043741
"Biodiversity, ecology, and taxonomy of sediment-dwelling Dendrophylliidae (Anthozoa, Scleractinia) in the Gulf of Thailand",https://api.elsevier.com/content/abstract/scopus_id/85163976236
The impact of childhood trauma on mental health outcomes in adulthood: a review of the literature,https://api.elsevier.com/content/abstract/scopus_id/85163956700
Prediction of posttraumatic functional recovery in middle-aged and older patients through dynamic ensemble selection modeling,https://api.elsevier.com/content/abstract/scopus_id/85163951372
"Stimulatory effect of fluoxetine and desipramine, but not mirtazapine on C26 colon carcinoma hepatic metastases formation: association with cytokines",https://api.elsevier.com/content/abstract/scopus_id/85163949879
"A Glimpse into the Natural History of Leiolepis rubritaeniata Mertens, 1961 (Squamata: Leiolepididae)",https://api.elsevier.com/content/abstract/scopus_id/85163892933
Annual effective dose associated with Ra-226 radioactivity in the water from several mining areas in Indonesia,https://api.elsevier.com/content/abstract/scopus_id/85163759774
Cloning and Characterization of Trichoderma Glucanase Gene for Plant Transformation,https://api.elsevier.com/content/abstract/scopus_id/85163759693
Context Conditioning via Surrounding Predictions for Non-Recurrent CTC Models,https://api.elsevier.com/content/abstract/scopus_id/85163754343
IMAGES OF GIRLS IN EDUCATIONAL COMICS IN THAILAND,https://api.elsevier.com/content/abstract/scopus_id/85163752117
The clinical efficacy of the allogenic demineralized dentin matrix graft for implant placement: a systematic review,https://api.elsevier.com/content/abstract/scopus_id/85163751138
Online Prosocial Behaviour Predicts Well-Being in Different Cultures: A Daily Diary Study of Facebook Users,https://api.elsevier.com/content/abstract/scopus_id/85163746672
Home-Based Buddhist Walking Meditation Mitigates Cardiotoxicity of Anthracycline Chemotherapy in Breast Cancer Patients: A Randomized Controlled Trial,https://api.elsevier.com/content/abstract/scopus_id/85163724595
Trichoderma: Multitalented Biocontrol Agent,https://api.elsevier.com/content/abstract/scopus_id/85163720474
Cross-Sectional Analyses of Factors Related to Digital Eye Strain Symptoms Among Children Using Online Learning Devices During the COVID-19 Pandemic in Thailand,https://api.elsevier.com/content/abstract/scopus_id/85163652404
The Battle between the Thai Government and Thai Netizens Over Mis/Disinformation During COVID-19,https://api.elsevier.com/content/abstract/scopus_id/85163647841
Dysregulated Immune Response and Kidney Dysfunction,https://api.elsevier.com/content/abstract/scopus_id/85163608403
Rice-based fermented products: the functional properties of the microorganisms in the defined starter contributing to melanogenesis inhibition activity,https://api.elsevier.com/content/abstract/scopus_id/85163545758
Multi-Agent Deep Reinforcement Learning With Progressive Negative Reward for Cryptocurrency Trading,https://api.elsevier.com/content/abstract/scopus_id/85163532106
Role of Thermophilic Microorganisms and Thermostable Enzymes in 2G Biofuel Production,https://api.elsevier.com/content/abstract/scopus_id/85163522375
Process Analysis of Integrated Biomass Gasification and Solid Oxide Electrolysis Cell (SOEC) for Syngas Production,https://api.elsevier.com/content/abstract/scopus_id/85163500026
THE DEVELOPMENT OF INTANGIBLE CULTURAL HERITAGE AND CHINA'S GOOD GOVERNANCE: A CASE STUDY OF RUILI'S TAI POTTERY,https://api.elsevier.com/content/abstract/scopus_id/85163468840
Drug Repurposing for Type 2 Diabetes Using Combined Textual and Structural Graph Representation Based on Transformer,https://api.elsevier.com/content/abstract/scopus_id/85163458782
OBSERVATION OF PORTRAITS OF JULIAN THE APOSTATE,https://api.elsevier.com/content/abstract/scopus_id/85163429687
First Record of a Cavernous Land Leech Sinospelaeobdella cavatuses (Hirudinda: Haemadipsidae) from Thailand,https://api.elsevier.com/content/abstract/scopus_id/85163414547
Comparative analysis of Energy Monitoring Systems in the context of the Industry 3.0 and Industry 4.0 paradigms,https://api.elsevier.com/content/abstract/scopus_id/85163399880
"Diversity and Distribution of Jellyfish Polyps Along Coastal Areas of Chonburi and Rayong Provinces, Thailand",https://api.elsevier.com/content/abstract/scopus_id/85163399462
Pre-trained Model Robustness Against GAN-Based Poisoning Attack in Medical Imaging Analysis,https://api.elsevier.com/content/abstract/scopus_id/85163397013
"Exploring the Almost Unknown Trochomorpha (Eupulmonata: Trochomorphidae) from Laos, with Description of Three New Species",https://api.elsevier.com/content/abstract/scopus_id/85163395000
"The First Record of a Ray-finned Fish (Actinopterygii, Palaeoniscidae) from the Lower to Middle Permian of Tak Fa Formation in Phetchabun, Central Thailand",https://api.elsevier.com/content/abstract/scopus_id/85163382733
"Hidden Lineages in the Mountains: The Genus Glyptaulax Gude, 1914 and Maelamaodiscus gen. nov. (Heterobranchia: Stylommatophora: Charopidae and Ariophantidae) with Description of Two New Species from Western Thailand",https://api.elsevier.com/content/abstract/scopus_id/85163379842
"Siamochlamys panhai, a New Limestone Karst-Restricted Terrestrial Snail from Thailand (Eupulmonata: Helicarionidae)",https://api.elsevier.com/content/abstract/scopus_id/85163364829
CNN Transfer Learning for Two Stage Classification of Diabetic Retinopathy using Fundus Images,https://api.elsevier.com/content/abstract/scopus_id/85163364564
"Multi-locus Phylogeny Reveals a New Freshwater Mussel in the Genus Bineurus Simpson, 1900 (Unionidae: Pseudodontini) from Thailand",https://api.elsevier.com/content/abstract/scopus_id/85163359100
"A New Species of Land-locked Freshwater Shrimp Genus Caridina (Decapoda: Atyidae) from Middle Mekong Basin, Thailand",https://api.elsevier.com/content/abstract/scopus_id/85163351307
"Redescription of Streptaxis mouhoti Pfeiffer, 1863 and Streptaxis strangulatus Möllendorff, 1894 (Eupulmonata: Streptaxidae) from Peninsular Thailand and Their Assignment to a New Genus",https://api.elsevier.com/content/abstract/scopus_id/85163333544
Somsak Panha and His Contribution to Southeast Asian Biodiversity Research,https://api.elsevier.com/content/abstract/scopus_id/85163330491
"Uncovering Endemism in High Montane Forests: Two New Species of Millipede Genus Tylopus Jeekel, 1968 (Diplopoda: Polydesmida: Paradoxosomatidae) from Cambodia and Laos",https://api.elsevier.com/content/abstract/scopus_id/85163320511
"A new genus and species of Braconinae from far south Thailand (Hymenoptera, Braconidae) with two strong facial protuberances",https://api.elsevier.com/content/abstract/scopus_id/85163312097
